"filename"	"text"	"span"	"code"
"caso_clinico_psiquiatria464"	"estudiante"	"3222 3232"	"SCTID: 65853000"
"caso_clinico_psiquiatria521"	"Estudió hasta 4o de ESO"	"426 449"	"SCTID: 65853000"
"caso_clinico_psiquiatria473"	"Estudios finalizados de la ESO"	"302 332"	"SCTID: 65853000"
"caso_clinico_psiquiatria169"	"estudiante"	"993 1003"	"SCTID: 65853000"
"caso_clinico_psiquiatria492"	"terminar sus estudios"	"577 598"	"SCTID: 65853000"
"caso_clinico_psiquiatria458"	"Estudia"	"632 639"	"SCTID: 65853000"
"caso_clinico_psiquiatria198"	"compañeros de colegio"	"689 710"	"SCTID: 65853000"
"caso_clinico_psiquiatria377"	"compañero de clase"	"9494 9512"	"SCTID: 65853000"
"caso_clinico_psiquiatria377"	"compañeros de clase"	"5151 5170"	"SCTID: 65853000"
"caso_clinico_psiquiatria377"	"en el colegio"	"4604 4617"	"SCTID: 65853000"
"caso_clinico_psiquiatria377"	"cursa 3oE.S.O."	"2495 2509"	"SCTID: 65853000"
"caso_clinico_psiquiatria377"	"yendo al colegio"	"14170 14186"	"SCTID: 65853000"
"caso_clinico_psiquiatria482"	"No concluyó estudios secundarios"	"761 793"	"SCTID: 65853000"
"caso_clinico_psiquiatria380"	"3o de ESO"	"315 324"	"SCTID: 65853000"
"caso_clinico_psiquiatria472"	"Tiene estudios"	"385 399"	"SCTID: 65853000"
"caso_clinico_psiquiatria425"	"termina sus estudios"	"11088 11108"	"SCTID: 65853000"
"caso_clinico_psiquiatria425"	"Inicia estudios"	"11203 11218"	"SCTID: 65853000"
"caso_clinico_psiquiatria425"	"Estudia francés e inglés"	"11126 11150"	"SCTID: 65853000"
"caso_clinico_psiquiatria505"	"abandona los estudios"	"268 289"	"SCTID: 65853000"
"caso_clinico_psiquiatria172"	"estudia baile clásico"	"1012 1033"	"SCTID: 65853000"
"caso_clinico_psiquiatria172"	"estudiante"	"24 34"	"SCTID: 65853000"
"caso_clinico_psiquiatria314"	"Realizó los estudios primarios"	"1725 1755"	"SCTID: 65853000"
"caso_clinico_psiquiatria164"	"Estudia 4o de la ESO"	"66 86"	"SCTID: 65853000"
"caso_clinico_psiquiatria164"	"compañero de instituto"	"3302 3324"	"SCTID: 65853000"
"caso_clinico_psiquiatria157"	"alumnos"	"493 500"	"SCTID: 65853000"
"caso_clinico_psiquiatria157"	"alumnos de su colegio"	"570 591"	"SCTID: 65853000"
"caso_clinico_psiquiatria157"	"estaba estudiando"	"2078 2095"	"SCTID: 65853000"
"caso_clinico_psiquiatria284"	"3o de ESO"	"355 364"	"SCTID: 65853000"
"caso_clinico_psiquiatria395"	"compañeros del instituto"	"957 981"	"SCTID: 65853000"
"caso_clinico_psiquiatria459"	"repite 3o de la ESO"	"3788 3807"	"SCTID: 65853000"
"caso_clinico_psiquiatria168"	"abandonó el instituto"	"2341 2362"	"SCTID: 65853000"
"caso_clinico_psiquiatria486"	"estudios universitarios"	"3203 3226"	"SCTID: 65853000"
"caso_clinico_psiquiatria486"	"Inicia estudios primarios"	"1074 1099"	"SCTID: 65853000"
"caso_clinico_psiquiatria486"	"abandone los estudios"	"1209 1230"	"SCTID: 65853000"
"casos_clinicos_profesiones101"	"cursaba tercero de educación infantil"	"1929 1966"	"SCTID: 65853000"
"casos_clinicos_profesiones100"	"estudiante"	"2459 2469"	"SCTID: 65853000"
"casos_clinicos_profesiones100"	"Escolarización: guardería"	"2145 2170"	"SCTID: 65853000"
"casos_clinicos_profesiones100"	"1o BUP) se cambió de colegio"	"2388 2416"	"SCTID: 65853000"
"casos_clinicos_profesiones100"	"Terminó Bachillerato"	"1478 1498"	"SCTID: 65853000"
"casos_clinicos_profesiones84"	"estudiante"	"299 309"	"SCTID: 65853000"
"casos_clinicos_profesiones84"	"compañeros del colegio"	"659 681"	"SCTID: 65853000"
"casos_clinicos_profesiones84"	"Estudiante"	"1464 1474"	"SCTID: 65853000"
"casos_clinicos_profesiones83"	"estudiante"	"434 444"	"SCTID: 65853000"
"casos_clinicos_profesiones83"	"estudiante"	"726 736"	"SCTID: 65853000"
"casos_clinicos_profesiones83"	"estudiar el bachillerato"	"8785 8809"	"SCTID: 65853000"
"casos_clinicos_profesiones13"	"estudiando 1o ESO"	"67 84"	"SCTID: 65853000"
"casos_clinicos_profesiones34"	"alumna"	"19 25"	"SCTID: 65853000"
"casos_clinicos_profesiones34"	"estudiantes"	"556 567"	"SCTID: 65853000"
"casos_clinicos_profesiones34"	"estudiantes"	"2393 2404"	"SCTID: 65853000"
"casos_clinicos_profesiones85"	"Estudiante"	"100 110"	"SCTID: 65853000"
"casos_clinicos_profesiones49"	"estudiante"	"17 27"	"SCTID: 65853000"
"caso_clinico_medicina_interna1671"	"Escolar"	"0 7"	"SCTID: 65853000"
"caso_clinico_medicina_interna1388"	"estudiante"	"47 57"	"SCTID: 65853000"
"caso_clinico_medicina_interna1402"	"estudiante"	"19 29"	"SCTID: 65853000"
"caso_clinico_medicina_interna1596"	"Escolar"	"0 7"	"SCTID: 65853000"
"caso_clinico_medicina_interna710"	"estudiante"	"92 102"	"SCTID: 65853000"
"caso_clinico_medicina_interna229"	"Estudiante"	"135 145"	"SCTID: 65853000"
"caso_clinico_medicina_interna8"	"estudiante"	"88 98"	"SCTID: 65853000"
"caso_clinico_medicina_interna565"	"Estudiante"	"66 76"	"SCTID: 65853000"
"casos_clinicos_infecciosas121"	"Escolar"	"0 7"	"SCTID: 65853000"
"casos_clinicos_infecciosas143"	"estudiante"	"74 84"	"SCTID: 65853000"
"casos_clinicos_infecciosas32"	"Estudiante"	"143 153"	"SCTID: 65853000"
"caso_clinico_radiologia351"	"Preescolar"	"16 26"	"SCTID: 65853000"
"caso_clinico_neurologia170"	"escolaridad básica"	"1023 1041"	"SCTID: 65853000"
"caso_clinico_neurologia221"	"Estudia 4.o de primaria"	"152 175"	"SCTID: 65853000"
"caso_clinico_neurologia253"	"estudiaba unas oposiciones de administrativo"	"586 630"	"SCTID: 65853000"
"caso_clinico_neurologia323"	"estudiante"	"28 38"	"SCTID: 65853000"
"caso_clinico_medtropical110"	"Escolar"	"0 7"	"SCTID: 65853000"
"caso_clinico_medtropical59"	"escolar"	"122 129"	"SCTID: 65853000"
"caso_clinico_medtropical60"	"estudiante de secundaria"	"113 137"	"SCTID: 65853000"
"caso_clinico_dermatologia464"	"estudiante universitaria"	"18 42"	"SCTID: 65853000"
"caso_clinico_dermatologia471"	"estudiante"	"72 82"	"SCTID: 65853000"
"caso_clinico_dermatologia471"	"estudiantes"	"238 249"	"SCTID: 65853000"
"caso_clinico_dermatologia663"	"estudiante"	"90 100"	"SCTID: 65853000"
"caso_clinico_dermatologia468"	"estudiante"	"22 32"	"SCTID: 65853000"
"cc_otorrinolaringologia42"	"en el colegio"	"7730 7743"	"SCTID: 65853000"
"S0034-98872006001000013-1"	"abandonó el colegio"	"1154 1173"	"SCTID: 65853000"
"cc_onco1077"	"estudiante"	"36 46"	"SCTID: 65853000"
"cc_onco845"	"estudiante"	"175 185"	"SCTID: 65853000"
"cc_onco617"	"estudiante"	"27 37"	"SCTID: 65853000"
"cc_onco817"	"Estudiante"	"181 191"	"SCTID: 65853000"
"cc_onco299"	"estudiante"	"728 738"	"SCTID: 65853000"
"caso_clinico_atencion_primaria125"	"estudiante"	"244 254"	"SCTID: 65853000"
"caso_clinico_atencion_primaria45"	"Estudiante"	"1906 1916"	"SCTID: 65853000"
"caso_clinico_atencion_primaria179"	"Estudiante"	"1658 1668"	"SCTID: 65853000"
"caso_clinico_atencion_primaria19"	"Estudiante de Educación Secundaria Obligatoria"	"1286 1332"	"SCTID: 65853000"
"caso_clinico_atencion_primaria89"	"estudiante"	"1418 1428"	"SCTID: 65853000"
"caso_clinico_atencion_primaria150"	"estudios universitarios"	"1158 1181"	"SCTID: 65853000"
"caso_clinico_atencion_primaria141"	"universitario"	"1321 1334"	"SCTID: 65853000"
"caso_clinico_atencion_primaria136"	"escolar"	"3408 3415"	"SCTID: 65853000"
"caso_clinico_atencion_primaria136"	"preescolar"	"3395 3405"	"SCTID: 65853000"
"caso_clinico_atencion_primaria128"	"estudiante de instituto"	"1766 1789"	"SCTID: 65853000"
"cc_onco511"	"refugiado"	"137 146"	"SCTID: 446654005"
"cc_onco511"	"refugiado"	"1698 1707"	"SCTID: 446654005"
"caso_clinico_psiquiatria507"	"en internados"	"611 624"	"SCTID: 416800000"
"caso_clinico_psiquiatria439"	"situación de calle"	"988 1006"	"SCTID: 32911000"
"caso_clinico_psiquiatria439"	"en situación de calle"	"1121 1142"	"SCTID: 32911000"
"caso_clinico_psiquiatria419"	"vive en la marginalidad"	"1189 1212"	"SCTID: 32911000"
"caso_clinico_psiquiatria419"	"en situación de marginalidad"	"1386 1414"	"SCTID: 32911000"
"caso_clinico_psiquiatria316"	"vivir en la calle"	"2266 2283"	"SCTID: 32911000"
"caso_clinico_psiquiatria481"	"vivir en la calle"	"4264 4281"	"SCTID: 32911000"
"caso_clinico_psiquiatria481"	"practicar la mendicidad"	"4284 4307"	"SCTID: 32911000"
"caso_clinico_psiquiatria447"	"viviendo en la calle"	"6465 6485"	"SCTID: 32911000"
"caso_clinico_psiquiatria338"	"situación de calle"	"401 419"	"SCTID: 32911000"
"caso_clinico_psiquiatria549"	"vida marginal en la calle"	"1842 1867"	"SCTID: 32911000"
"casos_clinicos_profesiones100"	"en un albergue de indomiciliados"	"6737 6769"	"SCTID: 32911000"
"caso_clinico_psiquiatria28"	"había acudido a un internado"	"503 531"	"SCTID: 307106009"
"caso_clinico_psiquiatria28"	"ingresó en el internado"	"2422 2445"	"SCTID: 307106009"
"caso_clinico_psiquiatria4"	"había acudido a un internado"	"503 531"	"SCTID: 307106009"
"caso_clinico_psiquiatria4"	"ingresó en el internado"	"2426 2449"	"SCTID: 307106009"
"caso_clinico_psiquiatria108"	"en situación de incapacidad laboral transitoria"	"1931 1978"	"SCTID: 29962006"
"caso_clinico_psiquiatria77"	"inválido"	"1894 1902"	"SCTID: 29962006"
"caso_clinico_psiquiatria70"	"pensión por invalidez"	"1652 1673"	"SCTID: 29962006"
"caso_clinico_psiquiatria59"	"Cobra una prestación por minusvalía"	"2326 2361"	"SCTID: 29962006"
"caso_clinico_psiquiatria88"	"baja laboral"	"619 631"	"SCTID: 29962006"
"caso_clinico_psiquiatria6"	"Tiene una incapacidad del 52%"	"615 644"	"SCTID: 29962006"
"caso_clinico_psiquiatria111"	"65% de discapacidad"	"2446 2465"	"SCTID: 29962006"
"caso_clinico_psiquiatria514"	"minusvalía por enfermedad mental"	"10679 10711"	"SCTID: 29962006"
"caso_clinico_psiquiatria511"	"incapacidad laboral"	"146 165"	"SCTID: 29962006"
"caso_clinico_psiquiatria399"	"incapacidad laboral permanente"	"835 865"	"SCTID: 29962006"
"caso_clinico_psiquiatria534"	"Situación de incapacidad legal"	"358 388"	"SCTID: 29962006"
"caso_clinico_psiquiatria451"	"Incapacitado"	"268 280"	"SCTID: 29962006"
"caso_clinico_psiquiatria507"	"invalidez absoluta permanente"	"420 449"	"SCTID: 29962006"
"caso_clinico_psiquiatria507"	"incapacitación jurídica parcial"	"451 482"	"SCTID: 29962006"
"caso_clinico_psiquiatria445"	"incapacitación legal"	"1287 1307"	"SCTID: 29962006"
"caso_clinico_psiquiatria445"	"en un Centro residencial"	"247 271"	"SCTID: 29962006"
"caso_clinico_psiquiatria445"	"en una Unidad Residencial"	"1321 1346"	"SCTID: 29962006"
"caso_clinico_psiquiatria489"	"minusvalía de 67%, prestación"	"726 755"	"SCTID: 29962006"
"caso_clinico_psiquiatria480"	"en una casa de acogida"	"944 966"	"SCTID: 29962006"
"caso_clinico_psiquiatria465"	"Incapacitado legalmente"	"757 780"	"SCTID: 29962006"
"caso_clinico_psiquiatria485"	"incapacitación civil"	"226 246"	"SCTID: 29962006"
"caso_clinico_psiquiatria158"	"de baja laboral"	"1692 1707"	"SCTID: 29962006"
"caso_clinico_psiquiatria158"	"de baja"	"3075 3082"	"SCTID: 29962006"
"caso_clinico_psiquiatria158"	"baja en la empresa"	"3113 3131"	"SCTID: 29962006"
"caso_clinico_psiquiatria442"	"en un piso tutelado"	"62 81"	"SCTID: 29962006"
"caso_clinico_psiquiatria426"	"Incapacidad laboral absoluta"	"618 646"	"SCTID: 29962006"
"caso_clinico_psiquiatria559"	"incapacidad laboral absoluta"	"379 407"	"SCTID: 29962006"
"caso_clinico_psiquiatria427"	"incapacitado legalmente"	"807 830"	"SCTID: 29962006"
"caso_clinico_psiquiatria184"	"de baja laboral"	"1745 1760"	"SCTID: 29962006"
"caso_clinico_psiquiatria184"	"incapacidad laboral"	"1789 1808"	"SCTID: 29962006"
"caso_clinico_psiquiatria533"	"en situación de incapacitación civil"	"7266 7302"	"SCTID: 29962006"
"caso_clinico_psiquiatria560"	"invalidez"	"390 399"	"SCTID: 29962006"
"caso_clinico_psiquiatria429"	"Incapacidad Permanente Absoluta"	"5150 5181"	"SCTID: 29962006"
"caso_clinico_psiquiatria411"	"invalidez permanente"	"817 837"	"SCTID: 29962006"
"caso_clinico_psiquiatria467"	"Incapacitado legalmente"	"1562 1585"	"SCTID: 29962006"
"caso_clinico_psiquiatria466"	"incapacidad laboral permanente"	"740 770"	"SCTID: 29962006"
"caso_clinico_psiquiatria310"	"invalidez absoluta"	"1040 1058"	"SCTID: 29962006"
"caso_clinico_psiquiatria513"	"en una vivienda tutelada"	"621 645"	"SCTID: 29962006"
"caso_clinico_psiquiatria513"	"Invalidez permanente"	"1575 1595"	"SCTID: 29962006"
"caso_clinico_psiquiatria468"	"Incapacidad laboral permanente"	"137 167"	"SCTID: 29962006"
"caso_clinico_psiquiatria201"	"de baja laboral"	"6945 6960"	"SCTID: 29962006"
"caso_clinico_psiquiatria501"	"incapacitado por deterioro funcional"	"264 300"	"SCTID: 29962006"
"caso_clinico_psiquiatria473"	"en baja laboral temporal"	"3738 3762"	"SCTID: 29962006"
"caso_clinico_psiquiatria152"	"de baja laboral"	"217 232"	"SCTID: 29962006"
"caso_clinico_psiquiatria292"	"incapacitación laboral"	"834 856"	"SCTID: 29962006"
"caso_clinico_psiquiatria292"	"ILP absoluta"	"858 870"	"SCTID: 29962006"
"caso_clinico_psiquiatria450"	"invalidez absoluta"	"318 336"	"SCTID: 29962006"
"caso_clinico_psiquiatria482"	"en un piso tutelado"	"5616 5635"	"SCTID: 29962006"
"caso_clinico_psiquiatria499"	"incapacitada"	"262 274"	"SCTID: 29962006"
"caso_clinico_psiquiatria177"	"con permiso"	"766 777"	"SCTID: 29962006"
"caso_clinico_psiquiatria297"	"invalidez permanente por enfermedad mental"	"765 807"	"SCTID: 29962006"
"caso_clinico_psiquiatria297"	"invalidez laboral total y permanente"	"6955 6991"	"SCTID: 29962006"
"casos_clinicos_profesiones3"	"incapacidad transitoria"	"902 925"	"SCTID: 29962006"
"casos_clinicos_profesiones40"	"licencia por enfermedad"	"1470 1493"	"SCTID: 29962006"
"casos_clinicos_profesiones17"	"en ILT"	"1965 1971"	"SCTID: 29962006"
"casos_clinicos_profesiones39"	"licencia por enfermedad"	"1377 1400"	"SCTID: 29962006"
"casos_clinicos_profesiones39"	"pensión por incapacidad"	"1425 1448"	"SCTID: 29962006"
"casos_clinicos_profesiones39"	"pensión por incapacidad"	"2068 2091"	"SCTID: 29962006"
"casos_clinicos_profesiones39"	"discapacitados mentales"	"2591 2614"	"SCTID: 29962006"
"casos_clinicos_profesiones39"	"Discapacitados Mentales"	"2679 2702"	"SCTID: 29962006"
"caso_clinico_medicina_interna1625"	"de baja laboral"	"1546 1561"	"SCTID: 29962006"
"caso_clinico_neurologia253"	"baja laboral"	"506 518"	"SCTID: 29962006"
"caso_clinico_dermatologia45"	"incapacidad laboral temporal"	"1529 1557"	"SCTID: 29962006"
"caso_clinico_dermatologia45"	"incapacidad permanente total"	"1580 1608"	"SCTID: 29962006"
"caso_clinico_dermatologia622"	"invalidez absoluta"	"1902 1920"	"SCTID: 29962006"
"caso_clinico_dermatologia446"	"de baja laboral"	"741 756"	"SCTID: 29962006"
"S0211-57352013000300011-1"	"ILP absoluta"	"1330 1342"	"SCTID: 29962006"
"S0211-57352013000300011-1"	"incapacitación laboral"	"1306 1328"	"SCTID: 29962006"
"S1579-699X2004000400002-1"	"de baja"	"639 646"	"SCTID: 29962006"
"S0465-546X2010000400007-1"	"de la baja"	"506 516"	"SCTID: 29962006"
"caso_clinico_atencion_primaria172"	"en situación de incapacidad temporal"	"531 567"	"SCTID: 29962006"
"caso_clinico_atencion_primaria172"	"incapacidad temporal"	"692 712"	"SCTID: 29962006"
"caso_clinico_atencion_primaria172"	"en situación de incapacidad temporal"	"2295 2331"	"SCTID: 29962006"
"caso_clinico_atencion_primaria168"	"incapacidad temporal"	"3637 3657"	"SCTID: 29962006"
"caso_clinico_atencion_primaria150"	"incapacidad temporal"	"2298 2318"	"SCTID: 29962006"
"caso_clinico_atencion_primaria118"	"baja laboral"	"980 992"	"SCTID: 29962006"
"caso_clinico_atencion_primaria118"	"baja laboral"	"1690 1702"	"SCTID: 29962006"
"caso_clinico_atencion_primaria118"	"incapacidad temporal"	"1750 1770"	"SCTID: 29962006"
"caso_clinico_psiquiatria10"	"sin percibir subsidio"	"279 300"	"SCTID: 284477001"
"casos_clinicos_profesiones100"	"sin prestación económica"	"155 179"	"SCTID: 284477001"
"casos_clinicos_profesiones100"	"Sin cobrar ninguna prestación económica"	"1683 1722"	"SCTID: 284477001"
"casos_clinicos_profesiones100"	"sin prestación económica"	"6455 6479"	"SCTID: 284477001"
"caso_clinico_medicina_interna1349"	"indigente"	"324 333"	"SCTID: 284477001"
"casos_clinicos_infecciosas41"	"indigente"	"58 67"	"SCTID: 284477001"
"caso_clinico_medtropical55"	"en condiciones de indigencia"	"792 820"	"SCTID: 284477001"
"caso_clinico_psiquiatria526"	"ocupas"	"2093 2099"	"SCTID: 266940006"
"caso_clinico_psiquiatria478"	"traficante"	"4611 4621"	"SCTID: 228442004"
"caso_clinico_psiquiatria298"	"narcotraficantes"	"7685 7701"	"SCTID: 228442004"
"casos_clinicos_profesiones23"	"narcotraficantes"	"299 315"	"SCTID: 228442004"
"casos_clinicos_profesiones23"	"traficantes"	"408 419"	"SCTID: 228442004"
"casos_clinicos_profesiones23"	"traficantes"	"1792 1803"	"SCTID: 228442004"
"casos_clinicos_profesiones23"	"traficantes de drogas"	"3087 3108"	"SCTID: 228442004"
"caso_clinico_psiquiatria480"	"en un centro de deshabituación"	"881 911"	"SCTID: 228388006"
"casos_clinicos_infecciosas14"	"en un centro de deshabituación"	"280 310"	"SCTID: 228388006"
"caso_clinico_psiquiatria60"	"en piso tutelado"	"2752 2768"	"SCTID: 225800006"
"caso_clinico_psiquiatria45"	"internamiento en institución pública"	"4170 4206"	"SCTID: 225800006"
"caso_clinico_psiquiatria111"	"institucionalizado"	"1767 1785"	"SCTID: 225800006"
"caso_clinico_psiquiatria441"	"en piso tutelado"	"801 817"	"SCTID: 225800006"
"caso_clinico_psiquiatria441"	"compañeros del piso"	"2094 2113"	"SCTID: 225800006"
"caso_clinico_psiquiatria452"	"institucionalizado"	"663 681"	"SCTID: 225800006"
"caso_clinico_psiquiatria451"	"tutelado"	"314 322"	"SCTID: 225800006"
"caso_clinico_psiquiatria278"	"trabaja en un empleo protegido"	"55 85"	"SCTID: 225800006"
"caso_clinico_psiquiatria445"	"ha estado en pisos tutelados"	"1096 1124"	"SCTID: 225800006"
"caso_clinico_psiquiatria465"	"institucionalizada"	"737 755"	"SCTID: 225800006"
"caso_clinico_psiquiatria465"	"tutelado"	"807 815"	"SCTID: 225800006"
"caso_clinico_psiquiatria313"	"residencia en un piso funcional"	"66 97"	"SCTID: 225800006"
"caso_clinico_psiquiatria442"	"compañeros de piso"	"1536 1554"	"SCTID: 225800006"
"caso_clinico_psiquiatria442"	"compañeros de piso"	"2429 2447"	"SCTID: 225800006"
"caso_clinico_psiquiatria442"	"compañeros de piso"	"3052 3070"	"SCTID: 225800006"
"caso_clinico_psiquiatria442"	"integrante en el piso"	"1016 1037"	"SCTID: 225800006"
"caso_clinico_psiquiatria513"	"vivienda tutelada donde reside"	"139 169"	"SCTID: 225800006"
"caso_clinico_psiquiatria458"	"a un piso tutelado"	"530 548"	"SCTID: 225800006"
"caso_clinico_psiquiatria482"	"institucionalizado"	"1071 1089"	"SCTID: 225800006"
"caso_clinico_psiquiatria506"	"institucionalizado"	"238 256"	"SCTID: 225800006"
"caso_clinico_psiquiatria554"	"se encuentra internado"	"340 362"	"SCTID: 225800006"
"caso_clinico_medicina_interna1627"	"institucionalizado"	"1708 1726"	"SCTID: 225800006"
"casos_clinicos_profesiones25"	"con un subsidio social"	"51 73"	"SCTID: 224774000"
"casos_clinicos_profesiones25"	"con un subsidio social"	"2076 2098"	"SCTID: 224774000"
"caso_clinico_psiquiatria152"	"baja de maternidad"	"3953 3971"	"SCTID: 224457004"
"casos_clinicos_profesiones91"	"baja maternal"	"588 601"	"SCTID: 224457004"
"casos_clinicos_profesiones29"	"con licencia por maternidad"	"119 146"	"SCTID: 224457004"
"cc_onco722"	"pendiente de jubilación"	"428 451"	"SCTID: 224379008"
"caso_clinico_psiquiatria441"	"pensionista por enfermedad"	"891 917"	"SCTID: 160981007"
"caso_clinico_psiquiatria298"	"recibe una pensión"	"262 280"	"SCTID: 160981007"
"caso_clinico_psiquiatria399"	"percibe una pensión"	"913 932"	"SCTID: 160981007"
"caso_clinico_psiquiatria451"	"Cobra una pensión no contributiva"	"233 266"	"SCTID: 160981007"
"caso_clinico_psiquiatria316"	"Percibe una renta mínima"	"482 506"	"SCTID: 160981007"
"caso_clinico_psiquiatria491"	"pensionado por la enfermedad mental"	"631 666"	"SCTID: 160981007"
"caso_clinico_psiquiatria180"	"pensionista por enfermedad mental"	"1569 1602"	"SCTID: 160981007"
"caso_clinico_psiquiatria492"	"percibía una pensión por enfermedad"	"858 893"	"SCTID: 160981007"
"caso_clinico_psiquiatria482"	"pensión no contributiva por invalidez"	"839 876"	"SCTID: 160981007"
"caso_clinico_psiquiatria488"	"pensionista por enfermedad mental"	"647 680"	"SCTID: 160981007"
"caso_clinico_psiquiatria472"	"cobra pensión por enfermedad mental"	"313 348"	"SCTID: 160981007"
"caso_clinico_psiquiatria309"	"recibe una pensión no contributiva"	"1421 1455"	"SCTID: 160981007"
"caso_clinico_psiquiatria10"	"privado"	"933 940"	"SCTID: 160906004"
"caso_clinico_psiquiatria17"	"privado"	"2383 2390"	"SCTID: 160906004"
"caso_clinico_psiquiatria13"	"privada"	"3107 3114"	"SCTID: 160906004"
"caso_clinico_psiquiatria224"	"autónomo"	"89 97"	"SCTID: 160906004"
"casos_clinicos_profesiones101"	"autónomo"	"1428 1436"	"SCTID: 160906004"
"caso_clinico_atencion_primaria139"	"autónomo"	"1799 1807"	"SCTID: 160906004"
"caso_clinico_psiquiatria127"	"trabajaba en su actual empresa"	"1467 1497"	"SCTID: 106541005"
"caso_clinico_psiquiatria121"	"estar de servicio"	"1132 1149"	"SCTID: 106541005"
"caso_clinico_psiquiatria120"	"miembro del personal"	"1785 1805"	"SCTID: 106541005"
"caso_clinico_psiquiatria97"	"trabajaba todo el día"	"1038 1059"	"SCTID: 106541005"
